subject,RT,minnms,baselinenms,minretinalslip,baselineretinalslip,immobduration,immobmsamplitude,lastmstime,lastmsamplitude,contrast,eccentricity,mspresent,earlymspresent,latemspresent,blinkpresent,nblinks,session,trial
17,16.257,2.85714285714286,10,14.0909090909091,13.7092511013216,0.376,0.070145418103585,0.376,0.070145418103585,1,4,1,0,1,1,6,1,4
17,6.84,2.85714285714286,8,16.9090909090909,16.5238095238095,0.487,0.215234032932046,0.487,0.215234032932046,1,4,1,1,1,0,0,1,20
17,3.928,2.85714285714286,7,17.4545454545455,21.219512195122,0.318,0.461896239509509,0.318,0.461896239509509,1,4,1,1,1,1,1,1,36
17,3.645,2.85714285714286,4,14.25,12.4285714285714,0.656,0.0518315020461246,0.656,0.0518315020461246,1,4,1,1,1,0,0,1,45
17,3.91,0,3,11.8666666666667,12.7037037037037,1.684,0.12477637019523,1.684,0.12477637019523,1,4,1,1,1,0,0,1,48
18,5.91,0,2,15.4666666666667,15.2613636363636,3.63,0.0544150352584017,3.63,0.0544150352584017,1,4,1,0,1,1,1,2,5
18,5.907,1.42857142857143,2,17.4166666666667,17.0842105263158,NaN,NaN,0.257,0.114147946882268,1,4,1,0,1,0,0,2,30
18,13.053,1.42857142857143,4,15.3846153846154,16.6844444444444,0.522,0.159655707570095,0.522,0.159655707570095,1,4,1,1,1,1,1,2,40
19,15.261,1.42857142857143,5,13.9166666666667,13.4357142857143,0.721,0.824742991674544,0.721,0.824742991674544,1,4,1,1,1,0,0,3,4
19,5.741,1.42857142857143,4,14.4545454545455,12.4252873563218,0.501,0.776035796695711,0.501,0.776035796695711,1,4,1,1,1,0,0,3,19
19,5.163,1.42857142857143,1,13.2307692307692,11.5853658536585,0.369,0.0635110340681664,0.369,0.0635110340681664,1,4,1,0,1,0,0,3,23
19,14.402,1.42857142857143,12,11.6666666666667,11.8865546218487,0.654,0.336489081589097,0.654,0.336489081589097,1,4,1,1,1,0,0,3,36
19,6.026,0,6,14.2666666666667,13.0555555555556,2.625,0.376246659370526,2.625,0.376246659370526,1,4,1,1,1,0,0,3,47
20,16.037,0,14,20.9333333333333,20.6029962546816,1.367,0.0555736636630738,1.367,0.0555736636630738,1,4,1,1,1,1,1,3,10
20,16.836,1.42857142857143,30,19.2307692307692,20.1769230769231,0.658,0.332800417895739,0.658,0.332800417895739,1,4,1,1,1,0,0,3,12
20,17.47,2.85714285714286,24,19.3636363636364,21.5138339920949,NaN,NaN,0.267,0.134827432874776,1,4,1,1,1,1,3,3,24
20,12.456,1.42857142857143,15,20.4166666666667,21.0376344086022,NaN,NaN,0.066,0.362292778439379,1,4,1,1,1,1,2,3,33
20,14.439,0,15,24.25,21.9860465116279,2.372,0.316904081573844,2.372,0.316904081573844,1,4,1,1,1,1,3,3,34
21,4.631,0,3,14.8666666666667,14.6764705882353,2.696,0.105809539936632,2.696,0.105809539936632,1,4,1,0,1,0,0,2,2
21,5.373,4.28571428571429,16,17.1111111111111,16.0322580645161,NaN,NaN,0.119,0.31737790904823,1,4,1,1,1,0,0,2,11
21,7.47,0,7,25.0666666666667,27.2016806722689,2.064,0.254045530199477,2.064,0.254045530199477,1,4,1,0,1,0,0,2,33
21,8.292,4.28571428571429,18,21,20.495652173913,NaN,NaN,0.219,0.11905524193286,1,4,1,0,1,0,0,2,36
21,5.341,2.85714285714286,10,29.0909090909091,27.7428571428571,0.531,0.193657659175281,0.531,0.193657659175281,1,4,1,1,1,0,0,2,50
1,5.927,0,1,15,14.8453608247423,3.306,0.0812115900523046,3.306,0.0812115900523046,1,6,1,0,1,0,0,2,7
1,4.55,0,3,14.0666666666667,15.6031746031746,1.943,0.58019325769441,1.943,0.58019325769441,1,6,1,0,1,0,0,2,10
1,5.089,0,2,16.9333333333333,16.0512820512821,2.663,0.066845837556963,2.663,0.066845837556963,1,6,1,0,1,0,0,2,15
1,4.376,0,2,17,16.265625,1.973,0.0503696518616538,1.973,0.0503696518616538,1,6,1,0,1,0,0,2,36
1,3.506,0,0,15.9230769230769,15.04,NaN,NaN,0.266,0.154534983115799,1,6,0,0,0,0,0,2,38
2,7.217,0,6,10.6666666666667,10.9375,4.131,0.256682519619573,4.131,0.256682519619573,1,6,1,1,1,0,0,3,5
2,6.058,1.42857142857143,15,10.9090909090909,13.8550724637681,NaN,NaN,0.205,0.577665412702336,1,6,1,1,1,0,0,3,28
2,9.508,1.42857142857143,24,11,12.0504201680672,0.889,0.594616309044394,0.889,0.594616309044394,1,6,1,1,1,0,0,3,33
2,6.837,4.28571428571429,19,11.2857142857143,15.125,NaN,NaN,0.155,0.0945456245668734,1,6,1,1,1,0,0,3,44
2,5.194,1.42857142857143,13,13.3333333333333,13.9661016949153,NaN,NaN,0.208,0.311499504070215,1,6,1,1,1,0,0,3,47
3,3.391,0,0,23.4,24.2083333333333,NaN,NaN,NaN,NaN,1,6,0,0,0,0,0,3,4
3,2.238,0,0,20.4666666666667,20.76,NaN,NaN,NaN,NaN,1,6,0,0,0,0,0,3,21
3,4.688,0,1,24.2,23.125,2.014,0.901335621216875,2.014,0.901335621216875,1,6,1,0,1,0,0,3,37
3,2.651,0,6,25.2666666666667,25.1904761904762,1.082,0.290685108509162,1.082,0.290685108509162,1,6,1,0,1,0,0,3,40
3,3.729,2.85714285714286,6,26.2222222222222,23.906976744186,NaN,NaN,0.232,0.299754865491314,1,6,1,0,1,0,0,3,41
4,4.576,1.42857142857143,5,12,12.9206349206349,0.676,0.120521887504488,0.676,0.120521887504488,1,6,1,1,1,0,0,1,8
4,4.756,0,6,12.6,13.96875,1.045,0.309052706196305,1.045,0.309052706196305,1,6,1,1,1,0,0,1,13
4,5.176,1.42857142857143,6,12.2307692307692,12.4324324324324,0.668,0.085936243954405,0.668,0.085936243954405,1,6,1,1,1,0,0,1,18
5,5.222,0,0,12.5333333333333,13.987012987013,NaN,NaN,NaN,NaN,1,6,0,0,0,1,1,2,5
5,11.228,2.85714285714286,12,13.3,12.1180555555556,0.681,0.304431014077461,0.681,0.304431014077461,1,6,1,1,1,1,4,2,16
5,7.296,0,1,10.0666666666667,11.877358490566,1.963,0.111617993886397,1.963,0.111617993886397,1,6,1,0,1,1,2,2,33
5,6.142,0,1,11.5714285714286,11.8674698795181,3.198,0.29465164445191,3.198,0.29465164445191,1,6,1,0,1,1,2,2,34
6,8.421,0,3,25,21.2068965517241,2.958,0.25223019729709,2.958,0.25223019729709,1,6,1,0,1,0,0,1,1
6,10.059,0,8,33.6,26.3006134969325,4.171,0.574705775841292,4.171,0.574705775841292,1,6,1,0,1,0,0,1,8
6,12.088,0,7,25.9333333333333,24.647619047619,8.008,0.481826336040829,8.008,0.481826336040829,1,6,1,1,1,0,0,1,12
7,4.504,0,2,13.0666666666667,13.0869565217391,3.624,0.253635343389958,3.624,0.253635343389958,1,6,1,0,1,0,0,1,3
7,3.815,2.85714285714286,2,16.2,14.5192307692308,0.734,0.549520055596738,0.734,0.549520055596738,1,6,1,0,1,0,0,1,8
7,3.336,0,3,13.2666666666667,14.7954545454545,2.373,0.196158250997151,2.373,0.196158250997151,1,6,1,0,1,0,0,1,14
7,3.981,0,3,13.2666666666667,14.1636363636364,2.967,0.314981894441352,2.967,0.314981894441352,1,6,1,1,1,0,0,1,24
7,3.368,0,2,16.7333333333333,15.2888888888889,2.222,0.346548807725453,2.222,0.346548807725453,1,6,1,1,1,0,0,1,30
8,4.425,4.28571428571429,5,10,11.0588235294118,NaN,NaN,0.129,0.258173719488606,1,6,1,0,1,1,2,2,13
8,4.237,0,0,10.6,10.7692307692308,NaN,NaN,NaN,NaN,1,6,0,0,0,0,0,2,34
9,5.651,0,0,22.8666666666667,24.1720430107527,NaN,NaN,NaN,NaN,1,6,0,0,0,0,0,3,8
9,7.072,0,2,21.9333333333333,24,5.448,0.345788571668923,5.448,0.345788571668923,1,6,1,0,1,0,0,3,12
9,4.717,0,1,24.2666666666667,24.2535211267606,2.868,0.358667429915499,2.868,0.358667429915499,1,6,1,0,1,0,0,3,42
9,13.013,0,13,29.6,25.4418604651163,1.548,0.188758226033779,1.548,0.188758226033779,1,6,1,0,1,0,0,3,43
9,4.349,0,1,26.2666666666667,25.9692307692308,3.605,0.123322976656067,3.605,0.123322976656067,1,6,1,0,1,0,0,3,50
10,6.217,0,0,19.3333333333333,18.9714285714286,NaN,NaN,NaN,NaN,1,6,0,0,0,0,0,1,5
10,8.231,0,4,16.8,18.3503649635037,1.304,0.144307870513493,1.304,0.144307870513493,1,6,1,0,1,0,0,1,6
10,5.387,0,4,17.3333333333333,16.9,3.033,0.0818882904137305,3.033,0.0818882904137305,1,6,1,0,1,0,0,1,9
10,7.064,1.42857142857143,2,18,18.5847457627119,0.757,0.068704475627652,0.757,0.068704475627652,1,6,1,0,1,0,0,1,11
10,13.18,0,12,17.2666666666667,18.8095238095238,1.72,0.270068130325733,1.72,0.270068130325733,1,6,1,1,1,1,1,1,46
11,6.471,5.71428571428571,24,21.5,22,0.389,0.420842634708659,0.389,0.420842634708659,1,6,1,1,1,0,0,2,12
11,5.184,0,13,22.6428571428571,21.6181818181818,NaN,NaN,0.196,0.314625746488252,1,6,1,0,1,0,0,2,24
11,4.756,1.42857142857143,9,20,20.9672131147541,NaN,NaN,0.265,0.354461207945852,1,6,1,0,1,0,0,2,26
11,3.823,2.85714285714286,8,23.5454545454545,23.1777777777778,0.633,0.158431625171057,0.633,0.158431625171057,1,6,1,1,1,0,0,2,45
11,3.554,4.28571428571429,14,24.6666666666667,22.2916666666667,NaN,NaN,0.095,0.614989810818043,1,6,1,1,1,0,0,2,46
12,5.287,0,3,13.8,12.390243902439,NaN,NaN,0.075,0.0513923512851758,1,6,1,1,1,0,0,1,3
12,5.103,2.85714285714286,5,12.7,12.2428571428571,0.404,0.143394615742783,0.404,0.143394615742783,1,6,1,0,1,0,0,1,6
12,3.837,5.71428571428571,6,15.125,16.4042553191489,NaN,NaN,0.026,0.223543523374952,1,6,1,0,1,0,0,1,31
12,3.201,0,0,14.2666666666667,13.5581395348837,NaN,NaN,NaN,NaN,1,6,0,0,0,0,0,1,46
13,5.888,0,1,18.8666666666667,19.9156626506024,2.919,0.3193987847206,2.919,0.3193987847206,1,6,1,0,1,1,1,2,28
13,2.791,0,0,21.4,21.7222222222222,NaN,NaN,NaN,NaN,1,6,0,0,0,0,0,2,33
13,4.05,0,2,21.8666666666667,20.1111111111111,1.521,0.260927421685559,1.521,0.260927421685559,1,6,1,0,1,1,1,2,37
13,3.022,0,0,19.7333333333333,19.4390243902439,2.981,0.292459853249463,2.981,0.292459853249463,1,6,1,1,0,0,0,2,38
13,4.685,0,5,21.8666666666667,22.4038461538462,1.384,0.314810228013991,1.384,0.314810228013991,1,6,1,1,1,1,1,2,40
14,6.096,0,5,17.8181818181818,17.9512195121951,2.171,0.203825096944948,2.171,0.203825096944948,1,6,1,0,1,1,2,2,3
14,6.674,1.42857142857143,13,17.6923076923077,18.1641791044776,0.48,0.458895214792141,0.48,0.458895214792141,1,6,1,0,1,1,3,2,33
14,4.994,0,5,17.4666666666667,17.4444444444444,1.042,0.517696483762749,1.042,0.517696483762749,1,6,1,0,1,1,3,2,40
14,6.496,0,7,18.2857142857143,16.6551724137931,1.102,0.260238561256504,1.102,0.260238561256504,1,6,1,1,1,1,5,2,49
15,4.524,0,1,16.1333333333333,16.0704225352113,4.032,0.0902317539963485,4.032,0.0902317539963485,1,6,1,1,0,0,0,2,7
15,4.707,0,0,19.7333333333333,18.3333333333333,NaN,NaN,NaN,NaN,1,6,0,0,0,0,0,2,19
15,4.295,0,0,20.4666666666667,19.0454545454545,NaN,NaN,NaN,NaN,1,6,0,0,0,0,0,2,36
15,5.041,0,0,16.2,17.1604938271605,NaN,NaN,NaN,NaN,1,6,0,0,0,0,0,2,42
15,3.594,0,1,23.4666666666667,21.08,2.769,0.0811180821833607,2.769,0.0811180821833607,1,6,1,0,1,0,0,2,50
16,5.144,0,5,14.5333333333333,14.32,1.055,0.192910266863142,1.055,0.192910266863142,1,6,1,1,1,0,0,1,3
16,3.628,1.42857142857143,5,16.3846153846154,16.9148936170213,0.477,0.0909888589667158,0.477,0.0909888589667158,1,6,1,1,1,0,0,1,7
16,2.794,1.42857142857143,1,13.9230769230769,14.1428571428571,NaN,NaN,0.064,0.0934786530490074,1,6,1,0,1,0,0,1,36
17,5.843,0,0,12.1333333333333,15.680412371134,NaN,NaN,NaN,NaN,1,6,0,0,0,0,0,1,1
17,12.873,4.28571428571429,8,25,22.9124423963134,0.366,0.0573163856467358,0.366,0.0573163856467358,1,6,1,0,1,0,0,1,14
17,5.34,0,7,14.1333333333333,14.9692307692308,1.83,0.180274225063061,1.83,0.180274225063061,1,6,1,1,1,1,1,1,46
17,11.121,2.85714285714286,11,18.8,15.1780821917808,0.394,0.0556043086695566,0.394,0.0556043086695566,1,6,1,0,1,1,3,1,47
18,6.904,0,4,19.3333333333333,20.8440366972477,5.059,0.243532485310353,5.059,0.243532485310353,1,6,1,0,1,0,0,1,2
18,18.941,0,8,23.4,20.0664451827243,3.569,0.0964175944606493,3.569,0.0964175944606493,1,6,1,0,1,1,4,1,21
18,5.807,0,2,22.5333333333333,21.6195652173913,2.692,0.152204030938252,2.692,0.152204030938252,1,6,1,0,1,1,0,1,31
18,3.711,1.42857142857143,4,20.4615384615385,20.3478260869565,0.955,0.0610859063835204,0.955,0.0610859063835204,1,6,1,0,1,0,0,1,33
18,17.341,1.42857142857143,6,21.0769230769231,21.208480565371,0.951,0.218073121681375,0.951,0.218073121681375,1,6,1,0,1,1,3,1,42
19,18.002,0,18,11.3571428571429,11.2751677852349,NaN,NaN,0.227,0.810005716745396,1,6,1,0,1,0,0,1,8
19,12.892,0,7,10.9333333333333,11.9324324324324,1.137,0.370167735397903,1.137,0.370167735397903,1,6,1,1,1,0,0,1,34
19,6.791,0,0,10.2,11.6034482758621,NaN,NaN,NaN,NaN,1,6,0,0,0,0,0,1,47
20,5.108,1.42857142857143,8,15.6153846153846,16.304347826087,0.772,0.254188234395781,0.772,0.254188234395781,1,6,1,1,1,0,0,3,3
20,4.235,1.42857142857143,9,16.4615384615385,15.8039215686275,0.307,0.122113027603772,0.307,0.122113027603772,1,6,1,1,1,0,0,3,5
20,4.413,1.42857142857143,6,21.1818181818182,22.7833333333333,NaN,NaN,0.236,0.446852152736228,1,6,1,1,1,0,0,3,39
20,4.058,2.85714285714286,6,18.4615384615385,20.1636363636364,NaN,NaN,0.283,0.0827055819904815,1,6,1,1,1,0,0,3,42
20,5.807,0,7,15.8,15.030303030303,NaN,NaN,0.064,0.195759341503167,1,6,1,0,1,1,2,3,50
21,2.853,0,1,14.7333333333333,14.8947368421053,2.543,0.0921056842826203,2.543,0.0921056842826203,1,6,1,1,0,0,0,3,4
21,4.123,2.85714285714286,5,13.25,13.5294117647059,NaN,NaN,0.218,0.376407650338419,1,6,1,0,1,0,0,3,16
21,3.307,2.85714285714286,4,14.2222222222222,15,0.506,0.286146191082889,0.506,0.286146191082889,1,6,1,0,1,0,0,3,17
21,5.914,4.28571428571429,13,12.4444444444444,14.7323943661972,0.412,0.102770732461674,0.412,0.102770732461674,1,6,1,1,1,0,0,3,29
21,6.06,2.85714285714286,13,14,14.12,0.439,0.195173255196482,0.439,0.195173255196482,1,6,1,1,1,0,0,3,39
1,6.139,0,3,13.8666666666667,14.2061855670103,1.068,0.0595159053973336,1.068,0.0595159053973336,2,2,1,0,1,0,0,1,17
1,5.545,1.42857142857143,2,15.1538461538462,14.7241379310345,0.785,0.0817416378734302,0.785,0.0817416378734302,2,2,1,0,1,0,0,1,22
1,5.711,0,1,15.4666666666667,15.6914893617021,2.517,0.108517245195718,2.517,0.108517245195718,2,2,1,0,1,0,0,1,36
1,6.276,0,5,15.2666666666667,15.2291666666667,2.978,0.188775790619372,2.978,0.188775790619372,2,2,1,1,1,0,0,1,46
1,4.226,0,0,17.3333333333333,15.5230769230769,NaN,NaN,NaN,NaN,2,2,0,0,0,0,0,1,47
2,6.661,1.42857142857143,17,15.6923076923077,13.8809523809524,0.845,0.24744392677538,0.845,0.24744392677538,2,2,1,1,1,0,0,1,1
2,7.857,1.42857142857143,24,14.6153846153846,13.3636363636364,0.644,0.267263142728286,0.644,0.267263142728286,2,2,1,1,1,1,1,1,8
2,8.106,1.42857142857143,18,12.3571428571429,12.5591397849462,0.324,0.0610409999076506,0.324,0.0610409999076506,2,2,1,0,1,1,1,1,12
2,8.024,2.85714285714286,23,13.9,13.4470588235294,NaN,NaN,0.178,0.271679691355703,2,2,1,1,1,1,1,1,13
2,17.271,1.42857142857143,52,14.1538461538462,12.9190476190476,NaN,NaN,0.156,0.216337367723466,2,2,1,1,1,1,1,1,15
3,6.633,0,0,23.9333333333333,21.1504424778761,NaN,NaN,NaN,NaN,2,2,0,0,0,0,0,2,3
3,6.403,0,2,23.1333333333333,22.0952380952381,1.537,0.386524360986178,1.537,0.386524360986178,2,2,1,0,1,0,0,2,15
3,5.215,2.85714285714286,10,21.9166666666667,22.1714285714286,0.903,0.0578473368174988,0.903,0.0578473368174988,2,2,1,1,1,0,0,2,17
3,5.118,0,0,18.8666666666667,21.3132530120482,NaN,NaN,NaN,NaN,2,2,0,0,0,0,0,2,25
3,4.77,0,1,20.6,22.1081081081081,2.944,0.33396865096333,2.944,0.33396865096333,2,2,1,0,1,0,0,2,44
4,6.54,1.42857142857143,3,19.8461538461538,20.0288461538462,0.457,0.259640184980135,0.457,0.259640184980135,2,2,1,0,1,0,0,2,9
4,6.369,0,3,19.5333333333333,19.4356435643564,2.319,0.196924852493015,2.319,0.196924852493015,2,2,1,0,1,0,0,2,12
4,5.218,1.42857142857143,5,20.1538461538462,19.2987012987013,0.541,0.152684647929883,0.541,0.152684647929883,2,2,1,1,1,0,0,2,36
4,9.416,1.42857142857143,11,19.7857142857143,18.4013605442177,0.671,0.110708180245962,0.671,0.110708180245962,2,2,1,1,1,0,0,2,50
5,7.194,1.42857142857143,3,14.7692307692308,12.4615384615385,0.741,0.154326008240689,0.741,0.154326008240689,2,2,1,0,1,1,3,2,1
5,6.374,0,2,13,14.1875,3.111,0.156044551095313,3.111,0.156044551095313,2,2,1,0,1,1,1,2,6
5,5.941,0,11,12.8666666666667,16.3030303030303,1.378,0.321284416519962,1.378,0.321284416519962,2,2,1,1,1,1,1,2,28
5,6.059,0,7,15.2,13.8769230769231,1.371,0.742211470697772,1.371,0.742211470697772,2,2,1,1,1,1,3,2,29
5,5.406,1.42857142857143,5,12.3846153846154,12.6351351351351,0.777,0.108875253897833,0.777,0.108875253897833,2,2,1,0,1,1,1,2,38
6,3.974,0,2,18.0666666666667,16.7272727272727,1.544,0.20772044787242,1.544,0.20772044787242,2,2,1,0,1,0,0,2,12
6,4.382,2.85714285714286,6,14.8333333333333,15.4666666666667,0.306,0.148741275828707,0.306,0.148741275828707,2,2,1,1,1,0,0,2,23
6,2.766,1.42857142857143,4,17.6923076923077,17.1428571428571,0.781,0.0552264922334105,0.781,0.0552264922334105,2,2,1,1,1,0,0,2,39
6,6.554,0,12,18.8666666666667,18.448275862069,1.16,0.166628201440355,1.16,0.166628201440355,2,2,1,1,1,0,0,2,49
7,4.078,0,0,13.6,13.7903225806452,NaN,NaN,NaN,NaN,2,2,0,0,0,0,0,2,3
7,3.574,0,0,11.5333333333333,12.7692307692308,NaN,NaN,NaN,NaN,2,2,0,0,0,0,0,2,6
7,3.842,0,0,16.0666666666667,14.4912280701754,NaN,NaN,NaN,NaN,2,2,0,0,0,0,0,2,14
7,4.24,0,0,16.5333333333333,16.6461538461538,NaN,NaN,NaN,NaN,2,2,0,0,0,0,0,2,38
7,3.704,0,0,15.1333333333333,14.8727272727273,NaN,NaN,NaN,NaN,2,2,0,0,0,0,0,2,39
8,6.137,1.42857142857143,2,8,9.62222222222222,NaN,NaN,0.159,0.32424271437474,2,2,1,1,1,1,1,3,4
8,7.055,0,21,9.66666666666667,9.9672131147541,1.288,0.209399906644839,1.288,0.209399906644839,2,2,1,0,1,1,2,3,9
8,10.803,0,12,11.5,10.219696969697,0.987,0.0559954303018992,0.987,0.0559954303018992,2,2,1,0,1,1,4,3,10
8,5.023,0,10,12,10.5609756097561,1.067,0.217434927808448,1.067,0.217434927808448,2,2,1,1,1,1,2,3,20
8,4.122,0,8,11,9.11428571428571,1.273,0.291667658015226,1.273,0.291667658015226,2,2,1,0,1,1,1,3,46
9,6.021,0,4,21.4,23.2191780821918,1.41,0.306109851720042,1.41,0.306109851720042,2,2,1,0,1,1,2,2,4
9,5.57,0,3,23.2666666666667,24.3333333333333,3.077,0.112688825696219,3.077,0.112688825696219,2,2,1,0,1,1,1,2,9
9,5.685,0,4,24.4,24.6973684210526,2.6,0.218885047179644,2.6,0.218885047179644,2,2,1,1,1,1,1,2,18
9,6.176,0,7,23.9333333333333,24.3222222222222,2.745,0.307455734307597,2.745,0.307455734307597,2,2,1,1,1,0,0,2,23
9,6.041,0,5,25.4,24,4.135,0.152607877275498,4.135,0.152607877275498,2,2,1,1,1,0,0,2,26
10,13.699,2.85714285714286,13,15.0909090909091,17.9004524886878,0.43,0.22751462690533,0.43,0.22751462690533,2,2,1,1,1,1,1,2,2
10,14.863,2.85714285714286,19,18.4,19.1422413793103,NaN,NaN,0.166,0.199250725151353,2,2,1,0,1,1,1,2,5
10,15.764,1.42857142857143,19,23.25,21.9457364341085,NaN,NaN,0.21,0.281720306481062,2,2,1,0,1,0,0,2,15
10,13.648,1.42857142857143,16,19.4166666666667,21.3122171945701,NaN,NaN,0.227,0.117491577565003,2,2,1,0,1,0,0,2,21
10,17.413,1.42857142857143,33,16.6363636363636,19.4068441064639,NaN,NaN,0.2,0.0961763925598207,2,2,1,0,1,0,0,2,49
11,5.966,0,5,23.3333333333333,22.3370786516854,1.34,0.217901460097121,1.34,0.217901460097121,2,2,1,0,1,0,0,2,4
11,6.233,1.42857142857143,6,23.2307692307692,23.1868131868132,NaN,NaN,0.13,0.277837940010333,2,2,1,0,1,0,0,2,21
11,5.506,0,8,21.4,22.6,1.938,0.477642121272822,1.938,0.477642121272822,2,2,1,1,1,0,0,2,46
11,5.255,1.42857142857143,11,21.9166666666667,21.75,NaN,NaN,0.13,0.423604164143331,2,2,1,1,1,0,0,2,47
